region_index,region,country,iso3,mu_j,mu_i,sigma_i,sd,region_intercept,nation_intercept
3,Europe,Latvia,LVA,4.684917247318412,4.173525229689377,0.5965115299376731,0.857304497840082,3.883650693706448,6.476418321141121
1,Africa,Morocco,MAR,4.518772437289815,4.0618072392996165,0.6924866330205004,0.6598902797545707,3.4731349201754567,5.4850314048900435
3,Europe,Moldova,MDA,4.233773582265592,4.173525229689377,0.5965115299376731,0.10100115346053906,3.883650693706448,4.124826524690534
3,Europe,Montenegro,MNE,4.144955702144825,4.173525229689377,0.5965115299376731,-0.047894342541101136,3.883650693706448,3.7742665942639873
1,Africa,Madagascar,MDG,3.727684962494819,4.0618072392996165,0.6924866330205004,-0.48249635570208355,3.4731349201754567,2.486647317897882
3,Europe,North Macedonia,MKD,3.4199738822455354,4.173525229689377,0.5965115299376731,-1.2632636749244,3.883650693706448,1.8280032743710655
1,Africa,Mali,MLI,3.583066793252443,4.0618072392996165,0.6924866330205004,-0.6913352882480851,3.4731349201754567,2.151826841916484
2,Asia,Myanmar (Burma),MMR,6.158225372683019,4.1747337723911,1.191792169334299,1.6642931975294324,3.888347088733718,28.260801957914857
2,Asia,Mongolia,MNG,2.0029546640650384,4.1747337723911,1.191792169334299,-1.8222800620842772,3.888347088733718,0.44317304966361215
2,Asia,Macao SAR China,MAC,5.270224689201841,4.1747337723911,1.191792169334299,0.9191962701203606,3.888347088733718,11.628687101627323
1,Africa,Mauritania,MRT,4.211446992586807,4.0618072392996165,0.6924866330205004,0.21609045742080127,3.4731349201754567,4.0337536715976725
3,Europe,Malta,MLT,4.377888495677018,4.173525229689377,0.5965115299376731,0.34259734427764466,3.883650693706448,4.7642440478686146
1,Africa,Mauritius,MUS,4.183089668010186,4.0618072392996165,0.6924866330205004,0.17514046181881854,3.4731349201754567,3.920973834141706
2,Asia,Maldives,MDV,6.486703180111228,4.1747337723911,1.191792169334299,1.9399098829551191,3.888347088733718,39.250083127626326
1,Africa,Malawi,MWI,3.9860931369737775,4.0618072392996165,0.6924866330205004,-0.10933655426038748,3.4731349201754567,3.2198781556819074
4,Americas,Mexico,MEX,4.0584258629124434,4.047946739204958,0.6144655534998086,0.017054045825350788,3.4253276152294267,3.461410776808545
2,Asia,Malaysia,MYS,5.277197732723378,4.1747337723911,1.191792169334299,0.9250471589757824,3.888347088733718,11.7100578139351
