"","country_name_en","iso3c","iso3n","X1","iso2c","fish_supply_daily_g_protein_percap","percent_animal_protein_fish","total_renewable_water","eez_total","ifa_total","pp_eez_weighted","mean_educ","fish_relative_caloric_price","mean_gdp","mean_educ_gender_gap","mean_women_educ","mean_men_educ","mean_wage_gap_all_sectors","mean_wage_gap_fishing_sector","inland_water_min","inland_water_max","direct_w_esitimated_ssf","indirect_w_esitimated_ssf","mean_population","mean_pov_prop","mean_prod_carps_etc","mean_prod_misc_freshwater_fishes","mean_prod_salmons_etc","mean_prod_clams_etc","mean_prod_cod_etc","mean_prod_corals","mean_prod_crabs_etc","mean_prod_flounders_etc","mean_prod_freshwater_crustacea","mean_prod_herrings_etc","mean_prod_lobsters_etc","mean_prod_marine_fishes_noID","mean_prod_misc_coastal_fishes","mean_prod_misc_demersal_fishes","mean_prod_misc_pelagic_fishes","mean_prod_mussels","mean_prod_river_eels","mean_prod_sea_urchins_etc","mean_prod_shads","mean_prod_sharks_etc","mean_prod_shrimps_etc","mean_prod_squids_etc","mean_prod_tunas_etc","mean_prod_misc_marine_crustacea","mean_prod_misc_marine_molluscs","mean_prod_oysters","mean_prod_tilapias_etc","mean_prod_abalones_etc","mean_prod_brown_seaweeds","mean_prod_frogs_etc","mean_prod_green_seaweeds","mean_prod_king_crabs_etc","mean_prod_krill_etc","mean_prod_misc_plants","mean_prod_scallops_etc","mean_prod_sturgeons_etc","mean_prod_misc_aqua_inverts","mean_prod_misc_diadromous_fishes","mean_prod_pearls_etc","mean_prod_tunicates","mean_prod_sponges","mean_prod_turtles","mean_prod_red_seaweeds","mean_prod_misc_aqua_mammals","mean_prod_freshwater_molluscs","mean_pro_horeshoe_crabs_etc","mean_aquaculture_production_freshwater","mean_capture_production","mean_aquaculture_production_marine","mean_aquaculture_production_brackish","mean_total_production","mean.prop.ageing","mean.prop.underfive","mean.prop.working","age.dep.ratio","sat_model_est_pov","mean_voice_account","mean_women_parl_perc","female_particip_ssf","count_femal_particip_ssf","mean_imports_tonnes","mean_exports_tonnes","mean_imports_USD1000","mean_exports_USD1000","nb_languages_established","language_diversity","prop_pop_l1_inst","cultural_hegmony_0_low"
"219","Thailand","THA",764,218,"TH",8.44666666666667,25.3349330133973,438.6,305778,130353,724.030532216183,0.27777705,3.22,13840.4753852134,0.921494539864548,26.6872375,28.96082,0.970233207447223,NA,40.2,198.69,810,3900,67473715.0909091,0.145090909090909,78412.3627272727,328733.535454545,NA,78649.3509090909,NA,NA,34178.3636363636,7011.81818181818,25138.3545454545,224607.909090909,1233,532925.090909091,191900.636363636,10752,315470.272727273,154430.588181818,NA,NA,NA,7863.81818181818,513889.909090909,117806.363636364,72426.5454545455,738.181818181818,3896.09090909091,18321.7754545455,227897.604545455,10.2727272727273,NA,1584.81818181818,NA,NA,NA,NA,876.636363636364,NA,84957.1818181818,15770.8181818182,NA,NA,NA,2224.63636363636,0,NA,NA,NA,455620.948181818,1876367.45454545,235651.987272727,484067.545454545,3051707.93545455,0.108188888375374,0.0558378368800709,0.712776196365136,0.402964920966197,0.0909913434676515,-0.687211345542562,0.113088167292906,0.15,34960,1608784.72727273,1706639.54545455,2532876.36363636,6600545,70,0.752,0.2177985486,0
"220","Tajikistan","TJK",762,219,"TJ",0.133333333333333,1.00908173562059,21.91,NA,NA,NA,NA,7.95,2563.81014282801,NA,NA,NA,NA,NA,2.49,2.98,NA,NA,7735444.54545455,0.31975,520.745454545455,529.672727272727,6.81818181818182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308.963636363636,748.272727272727,NA,NA,1057.23636363636,0.031415891503118,0.139497824251655,0.605961227850721,0.650270601548042,0.122179955564829,-1.50861695679751,0.182796487881234,NA,NA,1626.90909090909,NA,2040.54545454545,NA,13,0.276,0.8470213886,0
"221","Tokelau","TKL",772,220,"TK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.2727272727273,NA,NA,4.4,NA,NA,NA,NA,1,NA,NA,82.9090909090909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122.636363636364,NA,NA,122.636363636364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.679,0.2767451466,0.72
"222","Timor-Leste","TLS",626,221,"TL",1.86333333333333,10.2644142489901,8.215,77051,2862,580.519,NA,NA,2174.91087461124,NA,NA,NA,0.958153427845079,NA,2.62,5.78,NA,NA,1115037.81818182,0.461,22,0,NA,NA,NA,NA,15.2727272727273,NA,NA,NA,15.2727272727273,3106.36363636364,NA,NA,NA,NA,NA,NA,NA,NA,28.4545454545455,15.2727272727273,6,NA,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.72727272727273,NA,NA,NA,1,1215.45454545455,NA,NA,NA,45,3186.72727272727,NA,5.63636363636364,3237.36363636364,0.0423786705819979,0.137930459464781,0.5614477883388,0.781109518587255,0.307336620660711,0.175673218613321,0.333478016236637,NA,NA,1597.81818181818,29.2222222222222,3535.36363636364,90.3,21,0.819,0.3707670917,0
"223","Turkmenistan","TKM",795,222,"TM",1.02,2.54469854469854,24.77,NA,NA,NA,NA,NA,10776.4693453051,NA,NA,NA,NA,NA,16.58,18.73,NA,NA,5201230.09090909,NA,274.272727272727,69,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,14680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.2727272727273,15000,NA,NA,15029.2727272727,0.0432703425292621,0.112312898944058,0.654218672627972,0.528540902055023,0.0786488774918632,-2.16685199737549,0.194012903225806,NA,NA,1715.72727272727,61.25,4223.54545454545,28.5714285714286,7,0.457,0.6866230727,0
"224","Tunisia","TUN",788,223,"TN",3.65,11.0305228165609,4.615,102047,44653,476.13,0.1290062,4.1,9859.8373563333,0.795004515471893,11.456376,14.410454,NA,NA,3.92,7.88,59,190,10742749.0909091,0.1785,437.454545454545,1365.27272727273,NA,894.6,1576.36363636364,7.35336363636364,41.4545454545455,573.545454545455,NA,35500.7272727273,60.2727272727273,4078.36363636364,30667,1177.72727272727,13062.4545454545,235.727272727273,169.181818181818,2,0,2409.09090909091,5390.63636363636,9555.81818181818,6584.54545454545,73.7272727272727,0.272727272727273,28.7272727272727,11.2222222222222,10.3,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,0,NA,23.1094545454545,NA,NA,NA,177,NA,1066.54545454545,105588.099181818,321.454545454545,6890.81818181818,113866.917363636,0.0800806174816535,0.0855443706993022,0.681873155733976,0.466548421199524,0.075346262056363,-0.331068861890922,0.270534275960866,0.1,1100,41450.6363636364,23177.8181818182,68410,178424.272727273,8,0.122,0.4120171674,0
"225","Tonga","TON",776,224,"TO",NA,NA,NA,664751,7760,217.863,0.386569,NA,5115.163239501,0.988269629543898,38.425035,38.881125,NA,NA,NA,NA,7.6,6.4,102413.727272727,0.225,NA,0,NA,1.60863636363636,NA,NA,NA,NA,NA,NA,NA,1004,149.636363636364,NA,NA,NA,NA,73.5454545454545,NA,23,NA,NA,590.636363636364,148.545454545455,35.7272727272727,NA,NA,NA,275.909090909091,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,2025.09090909091,1.60863636363636,0,2026.69954545455,0.0587841116200443,0.124168571262168,0.579294487532048,0.726237727999573,NA,0.405869707973166,0.021482683982684,0.17,816,844,997.090909090909,1788.27272727273,4405,3,0.029,0.7719220875,0.99
"226","Turkey","TUR",792,225,"TR",1.45333333333333,3.92439243924392,211.6,256332,52269,784.129964655213,0.297455154545455,5.97,19629.2136867854,0.661930034089001,23.72137,35.8366727272727,0.98469733775602,NA,36.84,66.62,100,500,73819466.5454545,0.156272727272727,25230.4090909091,3181.45454545455,94385.9272727273,35243.4545454545,12281.0909090909,NA,36.7272727272727,1131.27272727273,677.454545454545,273037.909090909,36.7272727272727,1556.18181818182,113310.718181818,1111.90909090909,40718.2727272727,2483.54545454545,106.181818181818,NA,2137.81818181818,796.272727272727,4410,2213.81818181818,20317.6363636364,NA,9665.09090909091,8.45454545454546,34,NA,NA,720.636363636364,NA,NA,NA,NA,5.09090909090909,4.63636363636364,92.4545454545455,NA,NA,NA,0,0,NA,NA,1428.63636363636,NA,89401.5,454567.454545455,102370.1,NA,646339.054545455,0.0802053575774765,0.0843067211875985,0.664982167631453,0.503799723775782,0.0583975571379218,-0.330201903527433,0.116188585299293,0.02,480,166222.454545455,90286.6363636364,288939.909090909,476322.636363636,40,0.345,0.8988598077,0
"227","Trinidad & Tobago","TTO",780,226,"TT",6.37333333333333,13.0601092896175,3.84,79798,18717,1088.19,0.602513133333333,11.01,29225.3487580505,0.999570404634917,60.2401233333333,60.2660133333333,0.894157634432828,NA,0.38,0.51,120,79,1338132.81818182,NA,NA,4.93,NA,NA,NA,NA,47.8181818181818,NA,0.318181818181818,7,31.9090909090909,6139.72727272727,NA,2226.72727272727,292.636363636364,NA,NA,NA,NA,688.545454545455,762.818181818182,1.18181818181818,3076.36363636364,NA,NA,NA,9.16545454545455,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.4136363636364,13274.7272727273,NA,NA,13289.1409090909,0.0982594603268313,0.0689005341734903,0.696863600913292,0.435001051410098,0.0183994395758228,0.522354036569595,0.276994685531271,0.1,11381,11449.1818181818,4355.54545454545,35938.3636363636,14758.1818181818,7,0.599,0.4825000928,0.51
"228","Tuvalu","TUV",798,227,"TV",NA,NA,NA,751672,1414,215.76,NA,NA,3165.74202325351,NA,NA,NA,NA,NA,NA,NA,NA,NA,10648.5454545455,0.263,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,839.909090909091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7488.09090909091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,8328,2.2,NA,8330,NA,NA,NA,NA,NA,0.888694969090548,0.0363636363636364,NA,NA,40.1818181818182,4877.90909090909,127.363636363636,7951,3,0.02,0.9174311927,1
"229","Taiwan","TWN",158,228,"TW",8.18333333333333,16.1832564271589,NA,1148485,57496,374.998,NA,2.52,NA,NA,NA,NA,NA,NA,5.61,11.04,310,420,NA,NA,4726.89500909091,5191.563,1611.23909090909,53863.8711818182,0,4.56436363636364,6809.11954545455,382.272727272727,7646.25509272727,2919.27272727273,2386.18181818182,47389.1011818182,47170.1730045455,28393.2727272727,239440.534102727,NA,12210.5609090909,12.8181818181818,20.3636363636364,34505.1818181818,24626.2549409091,155350.909090909,393672.454545455,NA,978.660545454546,28003.4347272727,71650.8476909091,275.882181818182,NA,1316.68172727273,102.727272727273,NA,NA,20.4545454545455,1.81818181818182,NA,19.128,68940.3398281818,0,NA,0,1923.69090909091,4144.43636363636,NA,11805.9181818182,NA,148173.1272,938688.382545455,32266.3883754545,134110.929093636,1253238.82721455,0.130242642248759,0.0425613238515053,0.729102921716128,0.371548474454397,NA,0.884837291457437,NA,0.18,12775,429689.545454545,703349.363636364,985345.181818182,1799139.72727273,25,0.489,0.5212418169,0.8
"230","Tanzania","TZA",834,229,"TZ",2.24,17.6239181746656,96.27,241129,18987,530.15,0.0339596,4.29,2109.76687156778,0.494221883979322,2.28588,4.62521,0.823053566637745,NA,74.47,97.7,44,150,45927791.8181818,0.313,100783.8,162743,5.37272727272727,NA,NA,NA,1.315,508.363636363636,NA,8532.18181818182,507.714285714286,4195.90909090909,14606.1818181818,26.8181818181818,10253.0909090909,NA,NA,0,NA,6224.18181818182,1628.63636363636,1625.81818181818,7404.45454545455,NA,NA,NA,52450.9636363636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128.718181818182,408.930909090909,NA,NA,NA,6348.07272727273,NA,NA,NA,1571.24545454545,360763.658181818,NA,353.640909090909,362688.544545455,0.0255420282040875,0.170520723020075,0.530750597912056,0.884124113913287,0.550546532432196,-0.205394301902164,0.338431865116623,0.09,4455,10255.5454545455,54074.8181818182,8416.27272727273,156856.818181818,127,0.871,0.1784187319,1
"231","Ukraine","UKR",804,230,"UA",2.91333333333333,7.12422562764917,175.3,132414,59011,972.96,NA,5.39,9322.23750398318,NA,NA,NA,0.758625295007129,1.05391202791054,33.13,51.96,25,16,45790849.4545455,0.116181818181818,28682.5636363636,915.527272727273,253.6,NA,6440.90909090909,0.00136363636363636,4.6,211.336363636364,8.23636363636364,57991,0,51210.9090909091,15240.4727272727,3865.63636363636,14721.1909090909,470.409090909091,0,0,14132.3636363636,79,148.990909090909,1567.54545454545,209.818181818182,13.3636363636364,0,NA,NA,362.363636363636,5.36363636363636,NA,0.0909090909090909,0,5684.9,831.636363636364,NA,71.4,448.727272727273,0,NA,0,0,NA,0,NA,NA,NA,22795.3272727273,178853.910454545,88.66,534.28,202215.546818182,0.161086664635085,0.0518403767282445,0.687645180739768,0.45423836014411,0.274263574305739,-0.0809563389524225,0.0943261100893297,0.02,500,404310.727272727,37134.0909090909,605493,45032.4545454545,22,0.489,0.6284598288,0
"232","Uganda","UGA",800,231,"UG",3.83666666666667,24.4269949066214,60.1,NA,NA,NA,0.0968496,8.61,1993.85823228195,0.651201295723505,7.64453666666667,11.73913,0.636385031772182,NA,43.66,53.45,NA,NA,33713204.7272727,0.218666666666667,114664.254545455,255778.727272727,NA,NA,NA,NA,NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127066.109090909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84886.5454545455,412622.818181818,NA,NA,497509.363636364,0.0191323190937781,0.182507465186513,0.503881054768854,0.984595353478275,0.546768191804681,-0.560539895837957,0.329449829963895,NA,NA,1197.63636363636,23515.3636363636,2066.36363636364,128202.454545455,43,0.929,0.1638661884,1
"233","United States Minor Outlying Islands (the)","UMI",581,232,"UM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","United States","USA",840,233,"US",5.26333333333333,6.80779511942744,3069,12159179,1016632,469.565258357246,0.87543408,6.63,51148.8732970873,1.01168360368607,88.032361,87.015704,0.771764331111215,NA,514.86,870.31,280,180,311187031,NA,4656.63636363636,200972.636363636,393163.363636364,293064.545454545,1786315.54545455,8.45454545454546,144495.727272727,299287.363636364,58510,864584.727272727,58908.1818181818,6151.81818181818,93054,86517,29695.2727272727,14813.1818181818,407.454545454545,7870.90909090909,2308.18181818182,36884.6363636364,139237.454545455,99151.2727272727,224580.090909091,283.363636363636,355.818181818182,191199.909090909,9292.18181818182,5549.81818181818,4264.81818181818,1.54545454545455,38.4545454545455,9022.81818181818,0,NA,191592.272727273,577.454545454545,2007.81818181818,4554.45454545455,0,NA,120.909090909091,53.2727272727273,0,NA,NA,811.181818181818,278530,4799714,181817.272727273,NA,5260061.27272727,0.147518612269661,0.0630586137781006,0.659813805546298,0.515579079422326,0.0308836702615422,1.10417774590579,0.176480578620916,0.09,21620,2505808,1556947.63636364,17308377.7272727,5127387.18181818,231,0.333,0.8236606158,0.19
"235","Uruguay","URY",858,234,"UY",2.50666666666667,5.19480519480519,172.2,133014,29820,1510.17,0.27473057,5.46,17209.5745908684,1.2597946606702,30.400207,24.131081,0.741752177073727,0.592019777650514,5.47,11.54,2.6,3.1,3370931.27272727,0.174727272727273,47.5454545454545,1776.66181818182,NA,157.909090909091,27742.1818181818,0.0179090909090909,1372.7,136.9,0.478857142857143,2038,NA,2617.81818181818,33464.5454545455,4054,762.727272727273,58.5,NA,NA,NA,2686.90909090909,11.7272727272727,5076.90909090909,393.727272727273,0,0.727272727272727,NA,2.96977777777778,163,NA,0.272727272727273,NA,0,0,2.66333333333333,142.727272727273,89.4020909090909,0,NA,NA,NA,9.09090909090909e-05,NA,0,NA,NA,NA,100.980272727273,82480.018,NA,0,82580.9982727273,0.145240477430669,0.0694506702246198,0.642684131728422,0.55597431246765,0.0730287140091112,1.12499916553497,0.133149678604224,0.24,266,27036.7272727273,77633.4545454545,50853.3636363636,165080.545454545,4,0.111,0.9219448243,0.06
"236","Uzbekistan","UZB",860,235,"UZ",0.636666666666667,1.6582740059038,48.87,NA,NA,NA,0.9203311,NA,5314.11087789558,0.962664615689787,90.31595,93.8187075,NA,NA,23.1,30.53,NA,NA,29113677.2727273,0.1455,19436.9454545455,7274.71818181818,50.6363636363636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15939.3909090909,10822.9090909091,NA,NA,26762.3,0.0445164957956788,0.10412214079273,0.667849362628312,0.497343646574002,0.096956737662439,-1.96198451519012,0.196818181818182,NA,NA,6034.27272727273,495.454545454545,6117.36363636364,1855.90909090909,10,0.466,0.6787429691,0
"237","Vatican City","VAT",336,236,"VA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,1,0
"238","St. Vincent & Grenadines","VCT",670,237,"VC",5.28666666666667,9.79919678714859,0.1,36304,2223,561.91,NA,3.68,10704.3388677866,NA,NA,NA,NA,NA,NA,NA,4.9,5.1,108627,NA,NA,0,NA,NA,110.272727272727,NA,NA,80.8181818181818,NA,20763,23.9090909090909,1179.36363636364,260.636363636364,98.3636363636364,25247.3636363636,NA,NA,NA,NA,9.54545454545454,0,32.0909090909091,2318.81818181818,NA,NA,NA,NA,187.727272727273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,1.175,NA,NA,NA,NA,50312,NA,NA,50312,0.0912520999482656,0.0761899144892144,0.670562383657305,0.491285560257517,NA,1.01786046136509,0.161388019095529,0.1,248,497.818181818182,72.4545454545455,2182.72727272727,424.363636363636,3,0.01,0.002883922134,1
"239","Venezuela","VEN",862,238,"VE",2.81666666666667,8.331690001972,1325,474769,105714,795.66,0.4839916,1.22,16833.6791423617,1.14237995766485,51.5598571428571,45.13372,NA,NA,35.54,127.18,110,450,28746556,0.2881,0,39666.2881818182,308.709090909091,35866.3636363636,0,NA,10134.5454545455,13,1.18181818181818,59019.4545454545,160.222222222222,7215.36363636364,25984.5009090909,4476.36363636364,11299.8181818182,1016.85363636364,NA,NA,153.090909090909,6237.63636363636,21617.8181818182,1027.90909090909,57071.2727272727,NA,464.454545454545,786.777777777778,115.85,21.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,4878.48363636364,259950.636363636,2.4875,17635.4545454545,282466.383636364,0.0663515391472771,0.0935359676278888,0.648479996624883,0.542067612269706,0.0596749891942899,-1.01873395659707,0.171590126527787,0.24,5566,52523.6363636364,14115.8181818182,254523.181818182,24452.7272727273,48,0.04,0.9574300603,0.02
"240","British Virgin Islands","VGB",92,239,"VG",NA,NA,NA,NA,NA,NA,NA,12.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27573.8181818182,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,41.3636363636364,773.636363636364,358.727272727273,NA,26,NA,NA,NA,NA,0,NA,NA,9.90909090909091,NA,NA,NA,NA,5.54545454545455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1215.18181818182,NA,NA,1215.18181818182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.5,0.5037783375,0.5
"241","U.S. Virgin Islands","VIR",850,240,"VI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108136.636363636,NA,NA,0,NA,NA,NA,NA,0.0909090909090909,NA,NA,0.166666666666667,93.9090909090909,25.8181818181818,331.727272727273,NA,54.4545454545455,NA,NA,NA,NA,NA,NA,NA,28.8181818181818,NA,3.90909090909091,NA,9.42181818181818,459.545454545455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.42181818181818,998.363636363636,NA,NA,1007.78545454545,0.171557443843288,0.0645151621017494,0.627505825243126,0.593610704111874,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.55,0.5372512472,0.41
"242","Vietnam","VNM",704,241,"VN",9.41,20.7909854175873,884.1,1395096,176223,419.009,0.2567995,6.68,4729.61974133835,0.704851082913793,21.43751,30.41424,0.892165011727588,NA,30.08,93.58,2100,10000,88981669.2727273,0.153,517362.578888889,1728973.89636364,NA,NA,NA,NA,47531.34,NA,6416.29,NA,967.242727272727,1685384.49,NA,NA,2639.11111111111,NA,NA,76.6666666666667,NA,NA,587150.37,265411.454545455,132999.181818182,NA,217306.264545455,NA,167998.282222222,NA,NA,2909.21857142857,NA,NA,NA,NA,NA,743.006666666667,NA,NA,NA,NA,NA,1235.85285714286,14620.9227272727,NA,9756.25,NA,2009026.40818182,2431417.09090909,176881.179090909,628128.789090909,5245453.46727273,0.0700479057560672,0.08183816903048,0.697115333298643,0.434482864217249,0.158738186749645,-1.42525585131212,0.253515325981814,0.04,68000,322325.545454545,1287564.36363636,776223.090909091,5707289.45454545,110,0.267,0.8552632092,0
"243","Vanuatu","VUT",548,242,"VU",9.13333333333333,25.4788915752278,10,827626,8233,294.29,NA,NA,2870.50656227924,NA,NA,NA,0.720381698067042,NA,0.2,0.4,13,11,244285.363636364,0.127,NA,0.909090909090909,NA,NA,0,NA,575.636363636364,NA,0.1572,318.090909090909,NA,1672.81818181818,0,36.4545454545455,55164.4545454545,NA,NA,16.1818181818182,NA,1064.63636363636,14.5237272727273,2600.72727272727,51066.7272727273,267.454545454545,21.3636363636364,NA,41.442,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,2,39.8818181818182,NA,NA,NA,NA,NA,NA,NA,42.5082909090909,112844.427272727,NA,16.3761,112901.822927273,0.0374583403725139,0.141538979679698,0.576889433022329,0.73343442045903,0.191550125555341,0.529024985703555,0.0192307692307692,0.45,861,2167.36363636364,44271.5454545455,4236.90909090909,70998.0909090909,113,0.973,0.06581402098,0.99
"244","Wallis & Futuna","WLF",876,243,"WF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,1,NA,NA,NA,1,692.818181818182,NA,NA,NA,NA,NA,7.45454545454545,NA,NA,NA,1,10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.15,NA,NA,1,NA,NA,NA,NA,NA,723.745454545455,NA,NA,723.745454545455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.548,0.05455962588,0
"245","Samoa","WSM",882,244,"WS",12.7566666666667,19.4768181586849,NA,131535,2004,195.59,0.7246523,NA,5556.02599895066,1.06020158397557,74.63024,70.3925,0.856671572856925,NA,NA,NA,12,1.1,187657.545454545,0.236,NA,1,NA,0,NA,NA,0,NA,0,NA,NA,5846.63636363636,NA,NA,NA,NA,NA,8.36363636363636,NA,33.5,NA,NA,2334.63636363636,377.090909090909,1951.36363636364,NA,5.8231,NA,NA,NA,NA,NA,NA,NA,NA,NA,914,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3538,11463.5454545455,0,0.521444444444444,11468.8391818182,0.0485116951818564,0.141550184051893,0.570373105136589,0.753238346959797,NA,0.583561683242971,0.0666048237476809,0.2,2400,4147,3426.18181818182,6925.72727272727,8863.54545454545,2,0.174,0.6671428571,0.9
"246","Yemen","YEM",887,245,"YE",1.46333333333333,10.2642038812252,2.1,545101,53306,1094.14776705601,NA,11.43,3767.39813152982,NA,NA,NA,0.84136935224448,NA,3.8,4.47,46,220,23859189.1818182,0.486,NA,0,NA,NA,NA,NA,219.272727272727,1800.36363636364,NA,41054.6363636364,179.454545454545,NA,19288.5454545455,4691.27272727273,53493.8181818182,NA,NA,38.0909090909091,NA,10163,1299.81818181818,11846.6363636364,43525.6363636364,NA,85.4545454545455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,187567.818181818,NA,130,187686,0.0279666656875225,0.147903700927264,0.564709366429865,0.7708224078557,0.623287403224078,-1.44228274172003,0.0027182120205376,0.02,767,12280.8181818182,99772.4545454545,17824.5454545455,195617.272727273,11,0.581,0,0
"247","Mayotte","MYT",175,246,"YT",NA,NA,NA,62982,1604,470.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1011.45454545455,89.8363636363636,NA,2.63636363636364,NA,NA,NA,NA,10.0909090909091,NA,NA,13027.5454545455,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14045.4545454545,96.1090909090909,0,14141.5636363636,0.0378403755639034,0.149124887958977,0.550074315272686,0.817936181049055,NA,NA,NA,NA,NA,1375.8,100.4,3402.6,809,3,0.438,0.02233333333,0
"248","South Africa","ZAF",710,247,"ZA",1.81666666666667,4.88351254480287,51.35,1539312,95450,727.325441468006,0.572659344444444,4.58,11899.1250483105,0.93835684827355,55.5517888888889,59.2011333333333,0.789046589345782,0.696721097322012,12.91,23.55,46,65,52158735.3636364,0.569333333333333,7.33888888888889,967.090909090909,1258.90909090909,30.8181818181818,130778.818181818,NA,23.9090909090909,360.363636363636,3.91818181818182,370255.454545455,2624.54545454545,5839.81818181818,3498.94909090909,28376.1818181818,32007.2727272727,992.120909090909,NA,NA,NA,3380.63636363636,147.363636363636,8071,5741.45454545455,40,1.90909090909091,270.783636363636,208.101818181818,1245.12727272727,10459.3636363636,NA,NA,0,0,2087.18181818182,NA,NA,NA,NA,NA,0,NA,NA,983.363636363636,NA,NA,NA,1546.75181818182,592170.363636364,2370.39545454545,67.6342857142857,596130.550909091,0.0509664530131467,0.103429534389693,0.656487067546016,0.523259252825884,0.13214465878362,0.613659501075745,0.4,0.2,5800,128711.181818182,160934.636363636,292530.272727273,539276.727272727,34,0.871,0.3782849452,0.9
